"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 30 16:58:13 GMT 2024","Tue Apr 30 16:58:23 GMT 2024","9875","","","","NegativeTests","LoginWithoutPassword","LoginWithoutPassword",""
"broken","Tue Apr 30 16:58:13 GMT 2024","Tue Apr 30 16:58:23 GMT 2024","9606","","","","NegativeTests","LoginWithoutUsernameAndPassword","LoginWithoutUsernameAndPassword",""
