"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 25 19:08:16 GMT 2024","Thu Apr 25 19:08:19 GMT 2024","2756","","","","PositiveTests","AddProjectTest","AddProjectTest",""
"passed","Thu Apr 25 19:08:16 GMT 2024","Thu Apr 25 19:08:19 GMT 2024","3079","","","","NegativeTests","LoginWithoutPassword","LoginWithoutPassword",""
"passed","Thu Apr 25 19:08:19 GMT 2024","Thu Apr 25 19:08:20 GMT 2024","788","","","","PositiveTests","PositiveLogin","PositiveLogin",""
"passed","Thu Apr 25 19:08:16 GMT 2024","Thu Apr 25 19:08:34 GMT 2024","18274","","","","PositiveTests","NavigateToProductsTest","NavigateToProductsTest",""
"broken","Thu Apr 25 19:08:16 GMT 2024","Thu Apr 25 19:08:19 GMT 2024","2840","","","","NegativeTests","LoginWithoutUsernameAndPassword","LoginWithoutUsernameAndPassword",""
